_time,Pressure,Temperature
2020-01-01T14:41:15.860Z,22,108
2020-01-01T14:41:15.862Z,15,6
2020-01-01T14:41:15.864Z,18,154
2020-01-01T14:41:15.866Z,76,128
2020-01-01T14:41:15.868Z,148,106
2020-01-01T14:41:15.870Z,157,105
2020-01-01T14:41:15.872Z,56,70
2020-01-01T14:41:15.874Z,128,189
2020-01-01T14:41:15.876Z,136,170
2020-01-01T14:41:15.878Z,7,87
2020-01-01T14:41:15.880Z,48,73
2020-01-01T14:41:15.882Z,45,149
2020-01-01T14:41:15.884Z,33,64
2020-01-01T14:41:15.886Z,38,142
2020-01-01T14:41:15.888Z,22,102
2020-01-01T14:41:15.890Z,16,123
2020-01-01T14:41:15.892Z,112,136
2020-01-01T14:41:15.894Z,1,194
2020-01-01T14:41:15.896Z,27,54
2020-01-01T14:41:15.898Z,68,88
2020-01-01T14:41:15.900Z,177,154
2020-01-01T14:41:15.902Z,10,136
2020-01-01T14:41:15.904Z,185,147
2020-01-01T14:41:15.906Z,156,89
2020-01-01T14:41:15.908Z,88,88
2020-01-01T14:41:15.910Z,73,2
2020-01-01T14:41:15.912Z,186,75
2020-01-01T14:41:15.914Z,94,190
2020-01-01T14:41:15.916Z,56,42
2020-01-01T14:41:15.918Z,139,96
2020-01-01T14:41:15.920Z,85,20
2020-01-01T14:41:15.922Z,62,160
2020-01-01T14:41:15.924Z,56,130
2020-01-01T14:41:15.926Z,173,188
2020-01-01T14:41:15.928Z,65,77
2020-01-01T14:41:15.930Z,139,198
2020-01-01T14:41:15.932Z,7,45
2020-01-01T14:41:15.934Z,43,128
2020-01-01T14:41:15.936Z,160,184
2020-01-01T14:41:15.938Z,125,177
2020-01-01T14:41:15.940Z,42,103
2020-01-01T14:41:15.942Z,47,16
2020-01-01T14:41:15.944Z,139,81
2020-01-01T14:41:15.946Z,141,27
2020-01-01T14:41:15.948Z,184,140
2020-01-01T14:41:15.950Z,0,114
2020-01-01T14:41:15.952Z,51,139
2020-01-01T14:41:15.954Z,8,8
2020-01-01T14:41:15.956Z,120,176
2020-01-01T14:41:15.958Z,189,45
2020-01-01T14:41:15.960Z,26,32
2020-01-01T14:41:15.962Z,63,75
2020-01-01T14:41:15.964Z,155,116
2020-01-01T14:41:15.966Z,16,44
2020-01-01T14:41:15.968Z,91,117
2020-01-01T14:41:15.970Z,122,133
2020-01-01T14:41:15.972Z,146,184
2020-01-01T14:41:15.974Z,160,43
2020-01-01T14:41:15.976Z,107,40
2020-01-01T14:41:15.978Z,18,1
2020-01-01T14:41:15.980Z,171,118
2020-01-01T14:41:15.982Z,5,195
2020-01-01T14:41:15.984Z,115,74
2020-01-01T14:41:15.986Z,41,15
2020-01-01T14:41:15.988Z,28,5
2020-01-01T14:41:15.990Z,168,67
2020-01-01T14:41:15.992Z,154,73
2020-01-01T14:41:15.994Z,167,157
2020-01-01T14:41:15.996Z,110,26
2020-01-01T14:41:15.998Z,50,3
2020-01-01T14:41:16Z,109,18
2020-01-01T14:41:16.002Z,193,99
2020-01-01T14:41:16.004Z,58,18
2020-01-01T14:41:16.006Z,107,86
2020-01-01T14:41:16.008Z,160,70
2020-01-01T14:41:16.010Z,18,111
2020-01-01T14:41:16.012Z,34,198
2020-01-01T14:41:16.014Z,144,32
2020-01-01T14:41:16.016Z,183,43
2020-01-01T14:41:16.018Z,81,170
2020-01-01T14:41:16.020Z,180,124
2020-01-01T14:41:16.022Z,115,180
2020-01-01T14:41:16.024Z,41,105
2020-01-01T14:41:16.026Z,117,173
2020-01-01T14:41:16.028Z,135,191
2020-01-01T14:41:16.030Z,98,58
2020-01-01T14:41:16.032Z,102,150
2020-01-01T14:41:16.034Z,111,38
2020-01-01T14:41:16.036Z,140,166
2020-01-01T14:41:16.038Z,167,65
2020-01-01T14:41:16.040Z,88,77
2020-01-01T14:41:16.042Z,92,53
2020-01-01T14:41:16.044Z,55,25
2020-01-01T14:41:16.046Z,190,162
2020-01-01T14:41:16.048Z,53,165
2020-01-01T14:41:16.050Z,107,12
2020-01-01T14:41:16.052Z,74,47
2020-01-01T14:41:16.054Z,77,139
2020-01-01T14:41:16.056Z,164,129
2020-01-01T14:41:16.058Z,184,141
2020-01-01T14:41:16.060Z,85,81
2020-01-01T14:41:16.062Z,12,18
2020-01-01T14:41:16.064Z,21,43
2020-01-01T14:41:16.066Z,7,53
2020-01-01T14:41:16.068Z,142,108
2020-01-01T14:41:16.070Z,53,64
2020-01-01T14:41:16.072Z,122,100
2020-01-01T14:41:16.074Z,143,197
2020-01-01T14:41:16.076Z,154,87
2020-01-01T14:41:16.078Z,109,123
2020-01-01T14:41:16.080Z,145,75
2020-01-01T14:41:16.082Z,88,76
2020-01-01T14:41:16.084Z,118,63
2020-01-01T14:41:16.086Z,137,75
2020-01-01T14:41:16.088Z,140,189
2020-01-01T14:41:16.090Z,196,175
2020-01-01T14:41:16.092Z,90,185
2020-01-01T14:41:16.094Z,21,109
2020-01-01T14:41:16.096Z,93,25
2020-01-01T14:41:16.098Z,199,51
2020-01-01T14:41:16.100Z,100,60
2020-01-01T14:41:16.102Z,97,122
2020-01-01T14:41:16.104Z,194,148
2020-01-01T14:41:16.106Z,163,63
2020-01-01T14:41:16.108Z,125,55
2020-01-01T14:41:16.110Z,159,164
2020-01-01T14:41:16.112Z,17,43
2020-01-01T14:41:16.114Z,59,35
2020-01-01T14:41:16.116Z,162,80
2020-01-01T14:41:16.118Z,67,67
2020-01-01T14:41:16.120Z,160,90
2020-01-01T14:41:16.122Z,34,61
2020-01-01T14:41:16.124Z,15,196
2020-01-01T14:41:16.126Z,29,152
2020-01-01T14:41:16.128Z,142,82
2020-01-01T14:41:16.130Z,63,194
2020-01-01T14:41:16.132Z,130,83
2020-01-01T14:41:16.134Z,25,112
2020-01-01T14:41:16.136Z,97,87
2020-01-01T14:41:16.138Z,178,186
2020-01-01T14:41:16.140Z,145,8
2020-01-01T14:41:16.142Z,106,137
2020-01-01T14:41:16.144Z,158,139
2020-01-01T14:41:16.146Z,106,2
2020-01-01T14:41:16.148Z,168,30
2020-01-01T14:41:16.150Z,32,115
2020-01-01T14:41:16.152Z,145,168
2020-01-01T14:41:16.154Z,82,199
2020-01-01T14:41:16.156Z,91,159
2020-01-01T14:41:16.158Z,73,31
2020-01-01T14:41:16.160Z,125,134
2020-01-01T14:41:16.162Z,186,70
2020-01-01T14:41:16.164Z,100,80
2020-01-01T14:41:16.166Z,29,9
2020-01-01T14:41:16.168Z,107,78
2020-01-01T14:41:16.170Z,143,74
2020-01-01T14:41:16.172Z,163,107
2020-01-01T14:41:16.174Z,38,156
2020-01-01T14:41:16.176Z,91,184
2020-01-01T14:41:16.178Z,185,16
2020-01-01T14:41:16.180Z,200,60
2020-01-01T14:41:16.182Z,125,158
2020-01-01T14:41:16.184Z,190,160
2020-01-01T14:41:16.186Z,44,157
2020-01-01T14:41:16.188Z,27,148
2020-01-01T14:41:16.190Z,68,143
2020-01-01T14:41:16.192Z,119,164
2020-01-01T14:41:16.194Z,74,81
2020-01-01T14:41:16.196Z,164,65
2020-01-01T14:41:16.198Z,176,17
2020-01-01T14:41:16.200Z,58,73
2020-01-01T14:41:16.202Z,83,189
2020-01-01T14:41:16.204Z,196,129
2020-01-01T14:41:16.206Z,124,133
2020-01-01T14:41:16.208Z,35,12
2020-01-01T14:41:16.210Z,173,130
2020-01-01T14:41:16.212Z,38,147
2020-01-01T14:41:16.214Z,30,120
2020-01-01T14:41:16.216Z,52,156
2020-01-01T14:41:16.218Z,200,53
2020-01-01T14:41:16.220Z,28,152
2020-01-01T14:41:16.222Z,1,188
2020-01-01T14:41:16.224Z,171,21
2020-01-01T14:41:16.226Z,194,170
2020-01-01T14:41:16.228Z,69,94
2020-01-01T14:41:16.230Z,82,98
2020-01-01T14:41:16.232Z,125,35
2020-01-01T14:41:16.234Z,53,40
2020-01-01T14:41:16.236Z,81,55
2020-01-01T14:41:16.238Z,142,21
2020-01-01T14:41:16.240Z,192,113
2020-01-01T14:41:16.242Z,40,101
2020-01-01T14:41:16.244Z,59,89
2020-01-01T14:41:16.246Z,47,6
2020-01-01T14:41:16.248Z,136,93
2020-01-01T14:41:16.250Z,142,171
2020-01-01T14:41:16.252Z,128,7
2020-01-01T14:41:16.254Z,153,11
2020-01-01T14:41:16.256Z,161,159
2020-01-01T14:41:16.258Z,88,188
2020-01-01T14:41:16.260Z,114,103
2020-01-01T14:41:16.262Z,58,98
2020-01-01T14:41:16.264Z,127,12
2020-01-01T14:41:16.266Z,55,101
2020-01-01T14:41:16.268Z,137,168
2020-01-01T14:41:16.270Z,149,111
2020-01-01T14:41:16.272Z,136,66
2020-01-01T14:41:16.274Z,14,142
2020-01-01T14:41:16.276Z,102,163
2020-01-01T14:41:16.278Z,127,153
2020-01-01T14:41:16.280Z,186,182
2020-01-01T14:41:16.282Z,101,170
2020-01-01T14:41:16.284Z,108,6
2020-01-01T14:41:16.286Z,200,172
2020-01-01T14:41:16.288Z,170,4
2020-01-01T14:41:16.290Z,121,17
2020-01-01T14:41:16.292Z,8,183
2020-01-01T14:41:16.294Z,113,177
2020-01-01T14:41:16.296Z,96,71
2020-01-01T14:41:16.298Z,195,106
2020-01-01T14:41:16.300Z,113,192
2020-01-01T14:41:16.302Z,4,3
2020-01-01T14:41:16.304Z,189,42
2020-01-01T14:41:16.306Z,175,177
2020-01-01T14:41:16.308Z,24,186
2020-01-01T14:41:16.310Z,184,9
2020-01-01T14:41:16.312Z,118,134
2020-01-01T14:41:16.314Z,138,122
2020-01-01T14:41:16.316Z,19,68
2020-01-01T14:41:16.318Z,46,145
2020-01-01T14:41:16.320Z,44,107
2020-01-01T14:41:16.322Z,108,18
2020-01-01T14:41:16.324Z,37,15
2020-01-01T14:41:16.326Z,138,30
2020-01-01T14:41:16.328Z,99,183
2020-01-01T14:41:16.330Z,86,178
2020-01-01T14:41:16.332Z,21,119
2020-01-01T14:41:16.334Z,153,84
2020-01-01T14:41:16.336Z,105,160
2020-01-01T14:41:16.338Z,67,112
2020-01-01T14:41:16.340Z,58,139
2020-01-01T14:41:16.342Z,83,140
2020-01-01T14:41:16.344Z,139,32
2020-01-01T14:41:16.346Z,122,61
2020-01-01T14:41:16.348Z,180,41
2020-01-01T14:41:16.350Z,68,0
2020-01-01T14:41:16.352Z,109,101
2020-01-01T14:41:16.354Z,82,117
2020-01-01T14:41:16.356Z,72,128
2020-01-01T14:41:16.358Z,47,117
2020-01-01T14:41:16.360Z,79,102
2020-01-01T14:41:16.362Z,10,5
2020-01-01T14:41:16.364Z,62,189
2020-01-01T14:41:16.366Z,160,123
2020-01-01T14:41:16.368Z,55,176
2020-01-01T14:41:16.370Z,19,36
2020-01-01T14:41:16.372Z,143,159
2020-01-01T14:41:16.374Z,63,85
2020-01-01T14:41:16.376Z,151,179
2020-01-01T14:41:16.378Z,157,129
2020-01-01T14:41:16.380Z,172,123
2020-01-01T14:41:16.382Z,107,152
2020-01-01T14:41:16.384Z,42,2
2020-01-01T14:41:16.386Z,87,114
2020-01-01T14:41:16.388Z,29,39
2020-01-01T14:41:16.390Z,40,136
2020-01-01T14:41:16.392Z,135,134
2020-01-01T14:41:16.394Z,103,46
2020-01-01T14:41:16.396Z,159,148
2020-01-01T14:41:16.398Z,94,8
2020-01-01T14:41:16.400Z,99,7
2020-01-01T14:41:16.402Z,195,71
2020-01-01T14:41:16.404Z,129,28
2020-01-01T14:41:16.406Z,197,128
2020-01-01T14:41:16.408Z,179,55
2020-01-01T14:41:16.410Z,48,103
2020-01-01T14:41:16.412Z,153,38
2020-01-01T14:41:16.414Z,83,78
2020-01-01T14:41:16.416Z,101,169
2020-01-01T14:41:16.418Z,184,76
2020-01-01T14:41:16.420Z,116,40
2020-01-01T14:41:16.422Z,72,27
2020-01-01T14:41:16.424Z,185,101
2020-01-01T14:41:16.426Z,58,145
2020-01-01T14:41:16.428Z,103,55
2020-01-01T14:41:16.430Z,92,69
2020-01-01T14:41:16.432Z,118,51
2020-01-01T14:41:16.434Z,103,97
2020-01-01T14:41:16.436Z,148,80
2020-01-01T14:41:16.438Z,162,0
2020-01-01T14:41:16.440Z,114,189
2020-01-01T14:41:16.442Z,6,32
2020-01-01T14:41:16.444Z,160,99
2020-01-01T14:41:16.446Z,37,144
2020-01-01T14:41:16.448Z,72,3
2020-01-01T14:41:16.450Z,36,7
2020-01-01T14:41:16.452Z,11,113
2020-01-01T14:41:16.454Z,184,85
2020-01-01T14:41:16.456Z,160,54
2020-01-01T14:41:16.458Z,108,26
2020-01-01T14:41:16.460Z,93,144
2020-01-01T14:41:16.462Z,122,175
2020-01-01T14:41:16.464Z,53,144
2020-01-01T14:41:16.466Z,4,19
2020-01-01T14:41:16.468Z,199,64
2020-01-01T14:41:16.470Z,75,126
2020-01-01T14:41:16.472Z,174,80
2020-01-01T14:41:16.474Z,54,200
2020-01-01T14:41:16.476Z,64,55
2020-01-01T14:41:16.478Z,200,71
2020-01-01T14:41:16.480Z,163,154
2020-01-01T14:41:16.482Z,26,93
2020-01-01T14:41:16.484Z,154,194
2020-01-01T14:41:16.486Z,85,90
2020-01-01T14:41:16.488Z,199,106
2020-01-01T14:41:16.490Z,9,15
2020-01-01T14:41:16.492Z,156,103
2020-01-01T14:41:16.494Z,200,104
2020-01-01T14:41:16.496Z,142,133
2020-01-01T14:41:16.498Z,65,71
2020-01-01T14:41:16.500Z,195,38
2020-01-01T14:41:16.502Z,86,60
2020-01-01T14:41:16.504Z,178,105
2020-01-01T14:41:16.506Z,178,30
2020-01-01T14:41:16.508Z,132,155
2020-01-01T14:41:16.510Z,129,9
2020-01-01T14:41:16.512Z,129,41
2020-01-01T14:41:16.514Z,63,117
2020-01-01T14:41:16.516Z,173,109
2020-01-01T14:41:16.518Z,114,36
2020-01-01T14:41:16.520Z,33,196
2020-01-01T14:41:16.522Z,197,167
2020-01-01T14:41:16.524Z,186,115
2020-01-01T14:41:16.526Z,2,72
2020-01-01T14:41:16.528Z,84,140
2020-01-01T14:41:16.530Z,78,166
2020-01-01T14:41:16.532Z,182,162
2020-01-01T14:41:16.534Z,186,69
2020-01-01T14:41:16.536Z,168,146
2020-01-01T14:41:16.538Z,42,32
2020-01-01T14:41:16.540Z,115,152
2020-01-01T14:41:16.542Z,99,145
2020-01-01T14:41:16.544Z,162,129
2020-01-01T14:41:16.546Z,12,57
2020-01-01T14:41:16.548Z,40,70
2020-01-01T14:41:16.550Z,138,60
2020-01-01T14:41:16.552Z,139,190
2020-01-01T14:41:16.554Z,182,144
2020-01-01T14:41:16.556Z,46,128
2020-01-01T14:41:16.558Z,161,163
2020-01-01T14:41:16.560Z,9,33
2020-01-01T14:41:16.562Z,58,141
2020-01-01T14:41:16.564Z,110,1
2020-01-01T14:41:16.566Z,105,19
2020-01-01T14:41:16.568Z,15,195
2020-01-01T14:41:16.570Z,135,187
2020-01-01T14:41:16.572Z,94,126
2020-01-01T14:41:16.574Z,142,161
2020-01-01T14:41:16.576Z,24,72
2020-01-01T14:41:16.578Z,149,65
2020-01-01T14:41:16.580Z,110,167
2020-01-01T14:41:16.582Z,82,23
2020-01-01T14:41:16.584Z,145,26
2020-01-01T14:41:16.586Z,147,94
2020-01-01T14:41:16.588Z,101,120
2020-01-01T14:41:16.590Z,144,161
2020-01-01T14:41:16.592Z,150,161
2020-01-01T14:41:16.594Z,91,106
2020-01-01T14:41:16.596Z,53,107
2020-01-01T14:41:16.598Z,180,102
2020-01-01T14:41:16.600Z,177,56
2020-01-01T14:41:16.602Z,188,48
2020-01-01T14:41:16.604Z,27,116
2020-01-01T14:41:16.606Z,168,114
2020-01-01T14:41:16.608Z,165,50
2020-01-01T14:41:16.610Z,131,7
2020-01-01T14:41:16.612Z,71,180
2020-01-01T14:41:16.614Z,168,135
2020-01-01T14:41:16.616Z,81,114
2020-01-01T14:41:16.618Z,80,199
2020-01-01T14:41:16.620Z,11,153
2020-01-01T14:41:16.622Z,140,171
2020-01-01T14:41:16.624Z,80,11
2020-01-01T14:41:16.626Z,186,83
2020-01-01T14:41:16.628Z,148,19
2020-01-01T14:41:16.630Z,125,65
2020-01-01T14:41:16.632Z,187,61
2020-01-01T14:41:16.634Z,22,90
2020-01-01T14:41:16.636Z,40,88
2020-01-01T14:41:16.638Z,158,109
2020-01-01T14:41:16.640Z,136,133
2020-01-01T14:41:16.642Z,90,194
2020-01-01T14:41:16.644Z,190,16
2020-01-01T14:41:16.646Z,64,48
2020-01-01T14:41:16.648Z,54,48
2020-01-01T14:41:16.650Z,105,75
2020-01-01T14:41:16.652Z,189,82
2020-01-01T14:41:16.654Z,108,33
2020-01-01T14:41:16.656Z,146,52
2020-01-01T14:41:16.658Z,131,147
2020-01-01T14:41:16.660Z,63,24
2020-01-01T14:41:16.662Z,35,66
2020-01-01T14:41:16.664Z,158,191
2020-01-01T14:41:16.666Z,153,186
2020-01-01T14:41:16.668Z,170,150
2020-01-01T14:41:16.670Z,128,187
2020-01-01T14:41:16.672Z,147,82
2020-01-01T14:41:16.674Z,101,56
2020-01-01T14:41:16.676Z,191,16
2020-01-01T14:41:16.678Z,140,109
2020-01-01T14:41:16.680Z,188,62
2020-01-01T14:41:16.682Z,199,198
2020-01-01T14:41:16.684Z,97,175
2020-01-01T14:41:16.686Z,101,196
2020-01-01T14:41:16.688Z,146,168
2020-01-01T14:41:16.690Z,93,195
2020-01-01T14:41:16.692Z,0,97
2020-01-01T14:41:16.694Z,77,130
2020-01-01T14:41:16.696Z,104,185
2020-01-01T14:41:16.698Z,97,119
2020-01-01T14:41:16.700Z,97,16
2020-01-01T14:41:16.702Z,25,159
2020-01-01T14:41:16.704Z,198,15
2020-01-01T14:41:16.706Z,23,45
2020-01-01T14:41:16.708Z,198,105
2020-01-01T14:41:16.710Z,42,122
2020-01-01T14:41:16.712Z,148,59
2020-01-01T14:41:16.714Z,116,109
2020-01-01T14:41:16.716Z,64,59
2020-01-01T14:41:16.718Z,49,90
2020-01-01T14:41:16.720Z,106,49
2020-01-01T14:41:16.722Z,40,124
2020-01-01T14:41:16.724Z,111,177
2020-01-01T14:41:16.726Z,109,131
2020-01-01T14:41:16.728Z,46,52
2020-01-01T14:41:16.730Z,146,81
2020-01-01T14:41:16.732Z,138,56
2020-01-01T14:41:16.734Z,170,77
2020-01-01T14:41:16.736Z,92,111
2020-01-01T14:41:16.738Z,36,133
2020-01-01T14:41:16.740Z,12,101
2020-01-01T14:41:16.742Z,93,119
2020-01-01T14:41:16.744Z,71,55
2020-01-01T14:41:16.746Z,154,131
2020-01-01T14:41:16.748Z,134,115
2020-01-01T14:41:16.750Z,2,124
2020-01-01T14:41:16.752Z,83,132
2020-01-01T14:41:16.754Z,75,137
2020-01-01T14:41:16.756Z,104,15
2020-01-01T14:41:16.758Z,17,154
2020-01-01T14:41:16.760Z,156,128
2020-01-01T14:41:16.762Z,160,100
2020-01-01T14:41:16.764Z,178,31
2020-01-01T14:41:16.766Z,56,19
2020-01-01T14:41:16.768Z,128,129
2020-01-01T14:41:16.770Z,94,111
2020-01-01T14:41:16.772Z,42,126
2020-01-01T14:41:16.774Z,172,149
2020-01-01T14:41:16.776Z,26,153
2020-01-01T14:41:16.778Z,127,165
2020-01-01T14:41:16.780Z,71,96
2020-01-01T14:41:16.782Z,46,146
2020-01-01T14:41:16.784Z,65,33
2020-01-01T14:41:16.786Z,56,9
2020-01-01T14:41:16.788Z,187,23
2020-01-01T14:41:16.790Z,139,107
2020-01-01T14:41:16.792Z,141,172
2020-01-01T14:41:16.794Z,29,189
2020-01-01T14:41:16.796Z,129,45
2020-01-01T14:41:16.798Z,21,17
2020-01-01T14:41:16.800Z,163,144
2020-01-01T14:41:16.802Z,10,198
2020-01-01T14:41:16.804Z,150,1
2020-01-01T14:41:16.806Z,72,191
2020-01-01T14:41:16.808Z,38,87
2020-01-01T14:41:16.810Z,113,127
2020-01-01T14:41:16.812Z,183,72
2020-01-01T14:41:16.814Z,114,67
2020-01-01T14:41:16.816Z,105,196
2020-01-01T14:41:16.818Z,5,82
2020-01-01T14:41:16.820Z,191,131
2020-01-01T14:41:16.822Z,51,200
2020-01-01T14:41:16.824Z,172,171
2020-01-01T14:41:16.826Z,29,163
2020-01-01T14:41:16.828Z,156,26
2020-01-01T14:41:16.830Z,146,8
2020-01-01T14:41:16.832Z,84,164
2020-01-01T14:41:16.834Z,21,72
2020-01-01T14:41:16.836Z,174,199
2020-01-01T14:41:16.838Z,35,15
2020-01-01T14:41:16.840Z,0,35
2020-01-01T14:41:16.842Z,40,87
2020-01-01T14:41:16.844Z,165,174
2020-01-01T14:41:16.846Z,21,99
2020-01-01T14:41:16.848Z,112,164
2020-01-01T14:41:16.850Z,90,191
2020-01-01T14:41:16.852Z,181,95
2020-01-01T14:41:16.854Z,69,64
2020-01-01T14:41:16.856Z,169,127
2020-01-01T14:41:16.858Z,100,108
2020-01-01T14:41:16.860Z,180,175
2020-01-01T14:41:16.862Z,138,54
2020-01-01T14:41:16.864Z,165,90
2020-01-01T14:41:16.866Z,198,189
2020-01-01T14:41:16.868Z,196,10
2020-01-01T14:41:16.870Z,41,98
2020-01-01T14:41:16.872Z,7,53
2020-01-01T14:41:16.874Z,154,18
2020-01-01T14:41:16.876Z,40,92
2020-01-01T14:41:16.878Z,138,41
2020-01-01T14:41:16.880Z,67,177
2020-01-01T14:41:16.882Z,107,14
2020-01-01T14:41:16.884Z,133,184
2020-01-01T14:41:16.886Z,165,144
2020-01-01T14:41:16.888Z,153,31
2020-01-01T14:41:16.890Z,98,13
2020-01-01T14:41:16.892Z,72,39
2020-01-01T14:41:16.894Z,43,30
2020-01-01T14:41:16.896Z,141,33
2020-01-01T14:41:16.898Z,90,103
2020-01-01T14:41:16.900Z,41,200
2020-01-01T14:41:16.902Z,62,76
2020-01-01T14:41:16.904Z,34,191
2020-01-01T14:41:16.906Z,48,39
2020-01-01T14:41:16.908Z,42,128
2020-01-01T14:41:16.910Z,64,16
2020-01-01T14:41:16.912Z,88,173
2020-01-01T14:41:16.914Z,4,129
2020-01-01T14:41:16.916Z,105,2
2020-01-01T14:41:16.918Z,141,6
2020-01-01T14:41:16.920Z,83,156
2020-01-01T14:41:16.922Z,13,77
2020-01-01T14:41:16.924Z,15,41
2020-01-01T14:41:16.926Z,59,11
2020-01-01T14:41:16.928Z,158,52
2020-01-01T14:41:16.930Z,73,83
2020-01-01T14:41:16.932Z,144,100
2020-01-01T14:41:16.934Z,98,158
2020-01-01T14:41:16.936Z,11,28
2020-01-01T14:41:16.938Z,101,109
2020-01-01T14:41:16.940Z,9,64
2020-01-01T14:41:16.942Z,53,6
2020-01-01T14:41:16.944Z,188,125
2020-01-01T14:41:16.946Z,77,19
2020-01-01T14:41:16.948Z,14,102
2020-01-01T14:41:16.950Z,21,52
2020-01-01T14:41:16.952Z,122,2
2020-01-01T14:41:16.954Z,73,150
2020-01-01T14:41:16.956Z,186,99
2020-01-01T14:41:16.958Z,173,18
2020-01-01T14:41:16.960Z,110,196
2020-01-01T14:41:16.962Z,46,59
2020-01-01T14:41:16.964Z,6,18
2020-01-01T14:41:16.966Z,113,104
2020-01-01T14:41:16.968Z,154,110
2020-01-01T14:41:16.970Z,142,49
2020-01-01T14:41:16.972Z,189,160
2020-01-01T14:41:16.974Z,56,173
2020-01-01T14:41:16.976Z,15,143
2020-01-01T14:41:16.978Z,110,172
2020-01-01T14:41:16.980Z,17,176
2020-01-01T14:41:16.982Z,79,88
2020-01-01T14:41:16.984Z,126,53
2020-01-01T14:41:16.986Z,15,129
2020-01-01T14:41:16.988Z,116,1
2020-01-01T14:41:16.990Z,187,153
2020-01-01T14:41:16.992Z,63,90
2020-01-01T14:41:16.994Z,34,84
2020-01-01T14:41:16.996Z,198,173
2020-01-01T14:41:16.998Z,167,183
2020-01-01T14:41:17Z,193,52
2020-01-01T14:41:17.002Z,91,47
2020-01-01T14:41:17.004Z,100,75
2020-01-01T14:41:17.006Z,76,124
2020-01-01T14:41:17.008Z,122,2
2020-01-01T14:41:17.010Z,55,57
2020-01-01T14:41:17.012Z,81,191
2020-01-01T14:41:17.014Z,58,132
2020-01-01T14:41:17.016Z,45,117
2020-01-01T14:41:17.018Z,34,129
2020-01-01T14:41:17.020Z,153,57
2020-01-01T14:41:17.022Z,101,74
2020-01-01T14:41:17.024Z,57,198
2020-01-01T14:41:17.026Z,111,60
2020-01-01T14:41:17.028Z,126,60
2020-01-01T14:41:17.030Z,42,114
2020-01-01T14:41:17.032Z,69,115
2020-01-01T14:41:17.034Z,148,7
2020-01-01T14:41:17.036Z,16,76
2020-01-01T14:41:17.038Z,199,63
2020-01-01T14:41:17.040Z,112,160
2020-01-01T14:41:17.042Z,104,139
2020-01-01T14:41:17.044Z,175,40
2020-01-01T14:41:17.046Z,78,173
2020-01-01T14:41:17.048Z,109,132
2020-01-01T14:41:17.050Z,4,63
2020-01-01T14:41:17.052Z,147,199
2020-01-01T14:41:17.054Z,44,33
2020-01-01T14:41:17.056Z,130,53
2020-01-01T14:41:17.058Z,106,87
2020-01-01T14:41:17.060Z,165,48
2020-01-01T14:41:17.062Z,127,104
2020-01-01T14:41:17.064Z,52,84
2020-01-01T14:41:17.066Z,101,178
2020-01-01T14:41:17.068Z,44,128
2020-01-01T14:41:17.070Z,174,22
2020-01-01T14:41:17.072Z,191,25
2020-01-01T14:41:17.074Z,195,34
2020-01-01T14:41:17.076Z,116,93
2020-01-01T14:41:17.078Z,8,136
2020-01-01T14:41:17.080Z,95,176
2020-01-01T14:41:17.082Z,72,29
2020-01-01T14:41:17.084Z,170,113
2020-01-01T14:41:17.086Z,8,43
2020-01-01T14:41:17.088Z,63,113
2020-01-01T14:41:17.090Z,59,88
2020-01-01T14:41:17.092Z,120,97
2020-01-01T14:41:17.094Z,147,27
2020-01-01T14:41:17.096Z,84,180
2020-01-01T14:41:17.098Z,182,50
2020-01-01T14:41:17.100Z,41,1
2020-01-01T14:41:17.102Z,158,108
2020-01-01T14:41:17.104Z,64,138
2020-01-01T14:41:17.106Z,175,2
2020-01-01T14:41:17.108Z,153,187
2020-01-01T14:41:17.110Z,181,94
2020-01-01T14:41:17.112Z,183,164
2020-01-01T14:41:17.114Z,95,199
2020-01-01T14:41:17.116Z,139,190
2020-01-01T14:41:17.118Z,169,61
2020-01-01T14:41:17.120Z,65,164
2020-01-01T14:41:17.122Z,199,46
2020-01-01T14:41:17.124Z,63,47
2020-01-01T14:41:17.126Z,87,147
2020-01-01T14:41:17.128Z,36,144
2020-01-01T14:41:17.130Z,48,129
2020-01-01T14:41:17.132Z,106,27
2020-01-01T14:41:17.134Z,10,166
2020-01-01T14:41:17.136Z,195,71
2020-01-01T14:41:17.138Z,121,39
2020-01-01T14:41:17.140Z,61,104
2020-01-01T14:41:17.142Z,157,51
2020-01-01T14:41:17.144Z,125,165
2020-01-01T14:41:17.146Z,154,48
2020-01-01T14:41:17.148Z,34,4
2020-01-01T14:41:17.150Z,57,33
2020-01-01T14:41:17.152Z,138,168
2020-01-01T14:41:17.154Z,68,139
2020-01-01T14:41:17.156Z,181,81
2020-01-01T14:41:17.158Z,57,129
2020-01-01T14:41:17.160Z,33,177
2020-01-01T14:41:17.162Z,112,16
2020-01-01T14:41:17.164Z,52,75
2020-01-01T14:41:17.166Z,142,166
2020-01-01T14:41:17.168Z,198,24
2020-01-01T14:41:17.170Z,112,130
2020-01-01T14:41:17.172Z,143,2
2020-01-01T14:41:17.174Z,115,152
2020-01-01T14:41:17.176Z,183,19
2020-01-01T14:41:17.178Z,130,104
2020-01-01T14:41:17.180Z,49,155
2020-01-01T14:41:17.182Z,143,45
2020-01-01T14:41:17.184Z,34,45
2020-01-01T14:41:17.186Z,127,155
2020-01-01T14:41:17.188Z,10,91
2020-01-01T14:41:17.190Z,180,143
